leagueId,tier,number
06c6aeec-6add-48de-b8bd-c89d3efbbf1b,GOLD,198
06ceea35-a3a1-4d52-9eb6-8d54e69bdd02,BRONZE,33
06d026e7-8649-4364-841e-44297166a67d,IRON,10
06d12351-9d81-476a-8d8f-0743e2bf0e7d,SILVER,98
06d39ef7-84d9-4826-ac60-94ea73b142a6,SILVER,100
06d7fec6-c619-440a-be1b-abc53fc26f42,IRON,25
06d930b6-534a-4bc1-a35c-ee451fda0fa2,SILVER,103
06d96256-e5ac-4ab4-8f2b-e94e7f7740f3,GOLD,196
06db3607-1856-4642-9db1-dca334830aa4,BRONZE,32
06dd0988-f5e2-41a3-bc67-e9230e54373f,BRONZE,46
06de76f5-c52c-41aa-8130-481e2113fd95,BRONZE,73
06e2920c-ac11-4f03-9429-aa9e4d2d5aea,PLATINUM,199
06e69292-34ff-45d1-bb89-848f28d4bed7,SILVER,194
06e88f59-22ed-4b1f-85e2-2a9c92264fd5,PLATINUM,205
06ea620d-06e5-47c2-b2e3-d3186cebcc33,BRONZE,69
06ee6ffb-311c-433b-bcf7-fcdef5f6b006,GOLD,194
06f87ea7-6185-4420-8cec-c1c7313477e2,BRONZE,69
06fb0f0e-9253-4759-9c33-a525b8c2e277,SILVER,104
06fd1a4c-58b2-4d5b-83c5-0e999e3f4169,SILVER,185
06feb732-1bc5-4f81-bf41-b749f3003883,PLATINUM,201
06ffd04e-80e0-4cbc-bf6c-017773abe65d,BRONZE,54
070811d7-d8d6-4622-a375-28a4dd487ed6,GOLD,233
070cb113-2c86-4521-b37e-868775177db1,SILVER,167
0710d752-9a52-4c7f-8166-d4803fbbf2e1,GOLD,198
0711273b-e001-4620-949a-817af541d821,SILVER,183
07165fd1-6269-49d0-b0d1-ace0627db5a4,SILVER,192
07254175-4c86-4368-803a-0d5b58ad3077,BRONZE,38
07358852-691f-414f-9a84-05a187f63e27,GOLD,125
0736cbda-05f8-4210-9c3e-0c96f96b333e,BRONZE,110
0738346a-708a-4dda-a67a-b669fb18696e,BRONZE,81
0739c91b-a3d5-4c39-89a5-1b1b521a5122,BRONZE,58
073d676f-1e2a-4934-8c0f-977b3a7d9e71,BRONZE,51
073df37b-8751-4378-9465-3e32bece1814,IRON,87
0740427d-ad83-4cc3-898e-45fbdcf35d99,GOLD,192
0746b8a1-74c3-47ff-9890-eb21c8c355b4,SILVER,100
07479317-2f84-43df-8fb9-24578b557c3f,GOLD,197
074941dd-2007-445f-a867-1f6ab9a1816e,SILVER,190
075424a5-cccb-4254-bd01-168832b0badc,GOLD,199
0759026b-c487-4b2c-b763-6dc5e07c976a,SILVER,153
0761ab34-96b4-471d-9348-62b0148c2bd6,SILVER,191
07654c4c-9a93-4cfc-959b-44292f82ab6a,IRON,14
0765b799-2ec6-4bf6-91f2-cbe8f6ebf8e0,BRONZE,141
076f1f50-f040-4edb-ba5d-c81c58683751,GOLD,128
07724483-7251-4f34-9543-6ef47328705e,BRONZE,46
0775c61a-53b8-4115-8625-73b7d254287e,GOLD,197
0776b617-9106-4119-b853-0181babda125,GOLD,197
0779be36-e01c-4c72-84f5-5605e14bddd0,GOLD,193
077ca19f-ae49-4da1-9568-71134dc1f9bd,IRON,57
078066a7-1d34-464f-a90c-3de973c22991,GOLD,157
0781f7df-f87d-4878-ace6-0b4167a38b8e,IRON,88
07897d9b-d8fe-409a-b63d-d04bede9f9fd,BRONZE,115
078e385f-29e0-446b-abd8-0f7a445d3324,BRONZE,42
078ec387-84c7-4a04-9a00-b4029b2bf331,SILVER,187
079007a3-eef7-48cb-9159-622a06ea2fef,GOLD,201
0791a609-5c0f-49e7-aa65-ec29bccfd713,BRONZE,142
0792b845-7da0-49eb-8086-e5852e5d1438,SILVER,117
0795fc0f-7a6b-4b55-9073-64ec716db703,SILVER,182
0796cd2e-2175-415a-ae4e-10ada284acc2,SILVER,194
07973d0c-a36b-43e7-9e1b-5c9a243da52f,IRON,18
07977ada-0ac4-4a3e-80e8-5cfc8887e4df,IRON,21
0797d09d-3665-4f23-82a1-f92824235636,SILVER,99
079d9e74-8d5a-4ad3-ab28-442c8f4040a2,BRONZE,90
079f406f-a14b-4b06-9859-d469d12c76a1,GOLD,196
07a6ede5-6a2d-4bce-a9f9-e58337189176,SILVER,129
07a8bbf0-3e36-40d6-b124-2476a5044a20,GOLD,110
07a94d9d-408b-4893-9c68-ff102761f70c,GOLD,114
07ac676f-d3ca-4230-a0d1-29639b34f7f1,SILVER,101
07b2e41c-a52e-4e97-ad04-aa98984787a3,SILVER,190
07b7c7ad-1f66-4f00-8eda-c4803e680455,SILVER,186
07be5c81-ba30-4276-a90c-4590de8289d8,SILVER,198
07c0dbed-0d40-4aab-b6dc-d2cd461ceece,IRON,23
07c5aae7-0893-4fd2-a054-2f014f023047,SILVER,111
07d15cd8-0180-4025-a370-18061fe3efe6,BRONZE,67
07d388cc-97a8-44ed-979d-4816f4d92dc6,SILVER,94
07d7416d-9015-4908-93b1-4304a2ca7ab6,BRONZE,138
07d8658a-bd01-4ffb-9697-3607dfaf3efc,BRONZE,50
07d922d3-d432-459b-a7a3-7beab47278a8,BRONZE,133
07dbf12c-5d95-4ad2-9cd4-402a69766b76,PLATINUM,169
07ddd2c7-53c1-4a59-b50f-f1c1c1bcc130,IRON,57
07de060c-70d1-4fe0-9881-d7812ac797d1,BRONZE,144
07e1cd0b-87be-4993-a32a-d3e6dd7ff31b,BRONZE,166
07e52851-681c-4dba-8496-a8ac676927fd,PLATINUM,197
07e57da0-003e-461d-bc50-7caff3a6c97d,BRONZE,62
07e708b8-c1ca-45e2-a4f7-cf5690abf559,PLATINUM,105
07e8124e-ae68-44c4-8610-e66840391a3c,IRON,43
07f474be-884a-4a99-a7eb-1fa2d331e2b4,SILVER,100
07f48bac-add3-46ab-90cb-8694c66607f2,SILVER,191
07f54560-f4fc-435d-bb60-7b81d8a0796e,IRON,73
07fc68c9-55c3-4fe0-948b-f52d19668e02,GOLD,197
07ffd46c-4e53-4009-baea-c1c8fdc43059,GOLD,196
0804759a-11fc-4ec1-9544-07ad9c8a589e,BRONZE,158
0807089b-bc86-4529-9eae-004d5051c36d,SILVER,144
0807abf7-276c-4117-9981-7ac2e8e71276,SILVER,116
080f11f4-f60a-4687-ac54-556936ed3cec,BRONZE,80
08174397-9907-4882-a10d-0ee722e00513,BRONZE,134
08208991-80d8-40d4-b284-b4a43c1e672e,BRONZE,133
0821fa7c-7a90-476a-b436-7478e214e2e5,BRONZE,135
082240dc-e0e2-4cd7-a7f2-c73237ceb92d,IRON,26
082c1773-ba63-4480-933a-5cc7f5bebe20,BRONZE,142
082cd7e9-cfbd-4cf1-9dbd-777ff51fcd1b,BRONZE,55
082ed7b5-1922-45ae-8557-a3a0e49b778f,BRONZE,136
082f8118-84c8-4a25-8a5a-00f463cedf1c,BRONZE,139
0835e11e-96c5-48f3-b2d4-e0960a8701c1,GOLD,197
0837a4f1-7efc-4638-ad46-692bc85cfa47,IRON,19
083863c7-8632-4805-a082-3e9a59f2662f,BRONZE,80
083f70c8-7cc0-4bd2-9b3f-e40326a09336,IRON,41
0844fb9e-cdb7-4c43-b7dc-a8f3c91fe582,PLATINUM,198
0845654e-205d-41e2-a7ef-482adebd04b0,PLATINUM,162
084d6cee-5112-4922-85b6-f1f005904f93,BRONZE,140
084d719b-b4a7-417c-a7d2-667820132983,GOLD,197
0850b6df-732a-4c10-8afb-b5aa85b1fd0b,BRONZE,29
085168d8-d4aa-4e1f-9446-b67302e0d981,BRONZE,139
0851f41c-7f9b-445e-8dde-042e74e51935,SILVER,128
08528c5a-b89f-40e2-b353-7a663824aa4a,BRONZE,60
08554892-baea-4f0e-8d6a-82bc3cf5c2e5,IRON,64
0857b5d3-53d1-4e7a-a147-0609cb0ecbb5,BRONZE,43
085dbb83-0143-4294-ba0a-78302738c784,SILVER,183
085f58d6-914c-4585-80db-730fc927c085,IRON,80
0864114c-6702-491c-a333-7e2ddd1ba4ff,BRONZE,144
087065f9-064f-4dfd-a20e-85721e2a29af,IRON,19
08731fd6-06a6-4f51-aacf-1250a2636011,IRON,22
087659ad-5bcf-4572-82d1-f68b342482f2,SILVER,189
087726b2-057e-4f47-9cb4-1d83f4d7b6a2,IRON,9
087a8ac7-c65d-4120-9662-19bac600eebf,IRON,25
088c39cc-c090-4f3e-8155-104cc3e340ea,DIAMOND,202
088efafe-de1e-408a-aba9-49f300163f09,SILVER,183
08910dc5-ed82-4309-bdee-0e990cfe5702,BRONZE,62
0896248a-4e09-4ee1-aa44-4c45f1688d46,IRON,3
08996aad-c8f5-4e02-bddd-d00152f99b2b,BRONZE,79
089ca031-2834-4284-83c4-7c2a861ec255,GOLD,113
08a3155d-024f-4bb9-89bf-e02b57ba8861,GOLD,197
08a34f12-a44c-421c-a2ea-def62f4ef153,SILVER,196
08a9abee-30fc-4972-a437-006fd78c32da,BRONZE,67
08abffd4-a04e-4234-b1ec-bd3508538306,IRON,22
08adbed6-8126-49b5-8d65-1df90714725e,BRONZE,43
08af3efe-2fdd-49fb-b619-d2de87731643,SILVER,191
08afee2d-225e-43f5-8fee-77a74267daf9,GOLD,197
08c50f85-2a4a-4142-9d32-592b8e58313a,GOLD,214
08cfdced-0a77-46a2-bd45-04e5869d2a8c,BRONZE,126
08d51c4c-31c3-4e2b-b184-1b0119a22437,IRON,39
08d75151-3d2c-42af-b0ba-3c872dae6535,BRONZE,65
08dd831a-e0fb-494e-a80a-585c47ac2e4c,SILVER,177
08de6470-a11b-4607-afba-3476bc47367b,SILVER,186
08de8627-4e13-4944-b977-119ee109da5c,IRON,18
08df4c9b-6f84-46cf-95ae-e7110c17e04a,IRON,47
08e6d451-504a-4cd1-9188-a7f6cbd51865,PLATINUM,200
08e8a6ea-37a0-4d39-9391-d276ecb23d0e,IRON,59
08e9552d-5c98-4ff2-b56a-4a9d0c45330c,SILVER,100
08f081e5-9f35-4efc-8104-c0e8a8100288,BRONZE,60
08f2c089-c2e1-4f8b-bccc-581f2f98a44a,GOLD,197
08fbf34d-0abb-4f18-8a1f-047bd8d79a56,BRONZE,153
08fea449-2803-4666-9699-49c72a604edb,IRON,48
0900aaac-3860-4f30-a1a3-3c8c6ecc6445,IRON,20
09055456-f19b-44c4-814a-99b0cd4a58d7,BRONZE,104
0908bc6b-eab0-43ae-9a67-b67806c3c6da,PLATINUM,198
09095928-ef55-459d-b808-03b77026f58d,BRONZE,114
090eb194-d74a-4053-9bcc-c44c548ea9eb,BRONZE,63
091a8a7d-860f-48dc-8faf-3260cbb0e036,SILVER,183
091d5c63-98c7-4d5b-aa27-d2c7a791a4cb,BRONZE,149
0921cb07-1f66-49b1-b667-c592db3f40c8,IRON,77
092c8517-cb48-4ca1-aec0-be94f1d85317,BRONZE,78
092fb593-84fc-4fc4-ab6a-d102ab78e0d1,GOLD,238
093095a5-dcff-4876-9cb2-3c7ce675c085,GOLD,195
0932735f-8c25-429c-baee-3e253250775b,GOLD,123
093848f6-c068-49be-90f4-cb32de0f94e6,GOLD,196
093897d1-7d55-42ea-a82c-9935910203f1,IRON,32
093e1325-f5b8-4a8f-b267-e991568ee61a,BRONZE,75
094008ab-a32e-4d00-b259-489591ab3cc9,BRONZE,156
0945b118-630c-4c3c-9310-668870a66c1a,SILVER,98
094a6880-b37e-4183-add2-95ad01aaf8af,IRON,27
094adb67-6163-44be-9869-96c14ed6c760,GOLD,197
094f91aa-8081-49bd-9d6c-aee84fb2adf7,SILVER,181
09524b1e-63e0-4781-a3c6-a62e867645b6,DIAMOND,103
095256f2-3574-40ca-be02-0ecf6297b6ab,IRON,31
09540dc8-cd07-430e-8e8e-fa0d0da1390e,SILVER,181
09550938-2263-4b14-885e-d0bfd2578f64,BRONZE,142
095ad1bc-7e83-4db2-865f-0e9bf3be84ac,IRON,68
095b6c3b-b3ba-4029-9e4c-9290aae4e730,SILVER,182
0966d54b-0abf-47bc-9ce4-5971b0df8bb8,IRON,16
096b4eb7-8773-4b7e-81a4-e596529b61b0,SILVER,133
0971f834-da55-4589-b3ba-a0cbbb54d995,BRONZE,131
09724372-5333-42f0-9b8a-5fdfc9e5c7a9,BRONZE,74
0972f17f-4382-4b3b-a648-3f0fb59e6c1e,SILVER,181
0978e05d-2790-46c7-99d0-ba369e336e57,IRON,16
0979de3d-2dd8-49dd-a6eb-03a9b311c122,SILVER,179
097bd575-0cc8-4ac0-b96d-2d6745006ad0,IRON,69
097e9962-c417-4f72-883e-e53c60c89a34,GOLD,194
097edb92-fad8-4b0a-a4b1-58746128a13e,BRONZE,60
09817a51-422a-4249-af34-cff2c403de6e,BRONZE,135
0981e97b-19cc-46f4-bbf7-dbd145060029,GOLD,195
098a4154-a9e0-488e-8a1c-b1a53c31905d,GOLD,197
098bc3df-d08c-4bbb-8e50-778d3e5afbb6,BRONZE,129
098c5330-4254-454f-b3ed-e0a1ee6e0bbb,BRONZE,84
098f2448-573c-4049-99b3-b8d6eb86abe4,SILVER,189
098fe97f-26ec-487c-95b4-137e333df7b2,BRONZE,137
0993d5d2-c065-42c4-b6d4-b422f9576645,BRONZE,136
099d1495-6ab0-45e0-b703-e0c4b015cff1,BRONZE,138
09a22afc-54cb-49be-8251-a22fa597a038,BRONZE,122
09a376ea-7f9c-4a45-bb31-4c79b8a4aee5,PLATINUM,201
09a3cd0e-4766-47c1-9eb8-efd7d8d508ed,PLATINUM,199
09a673e6-1370-4b75-98eb-a37bec4101cc,BRONZE,69
09b17271-a2ac-42a6-9713-96c407b824e1,GOLD,192
09b36171-23ea-4968-b5d4-47f541a81e7b,IRON,72
09b9836e-dc15-426d-8b61-9eeab3c9d2bb,IRON,75
09b9db12-979d-4a51-834d-bbde6b80db48,GOLD,144
09be8bc3-58c3-46f9-9585-ae0c6d837eed,BRONZE,79
09c4a09b-13ba-4b9e-99f8-7b7e35ae1bac,SILVER,193
09c7c006-9508-49d6-b126-986f491a03f5,SILVER,180
09c882eb-46b5-47db-9f3f-2e7ea22bfb8d,IRON,18
09cfda1c-f434-4214-9915-47729d6d540a,GOLD,201
09d3332a-3ed3-4687-9843-4e848a0f914d,BRONZE,143
09d6aac8-d274-4b9e-b628-43a9083d1db0,BRONZE,135
09d80271-3de4-41d4-9c3f-aee54a29eeb7,BRONZE,77
09e1b282-fc11-42d6-9335-3831c51d8f1a,SILVER,96
09e2dabe-2191-4d40-8a98-9567ad08f05b,SILVER,106
09e6479d-636a-424e-a960-321e86f4c111,IRON,58
09e7474c-3e99-4023-83ce-24225cc7de90,GOLD,99
09e7c6da-e9b7-4363-a1bb-0676819e6426,BRONZE,48
09e99d35-332a-477d-8fd0-4685442a7320,PLATINUM,105
09f0319d-64a4-43cb-9731-c1bc5d6416a1,IRON,77
09f4af7a-98db-4d0c-b2f2-e2fb6d5c902d,IRON,25
09fbe6a5-e9e7-47ef-bec3-8db5baf94a06,GOLD,196
09fe2f5d-d503-4aea-9b60-20dfb3910c05,BRONZE,18
09ffcdda-67f2-4c62-a647-2158e20f84c0,DIAMOND,188
0a048dc1-026d-4d26-acd1-b606b14cff17,SILVER,187
0a05794d-24a7-49bd-91ac-61c2405d49f0,BRONZE,155
0a0b5701-1d7a-4da5-a0e4-48c11282c97c,SILVER,189
0a0e7bca-d32c-445a-a387-e6f0908229bc,SILVER,181
0a0e7cea-f6f0-44b1-80e9-ce16071a5f9d,BRONZE,81
0a1201ec-4e09-4221-8c9f-f19222aabb71,DIAMOND,197
0a22b8bd-6e17-41a7-93fd-858263169dc4,IRON,13
0a29be15-8a9e-46f0-83a0-fe4d37c1ca36,BRONZE,58
0a2cc00f-f15d-4bc2-94fe-789a2ab5b1d5,BRONZE,12
0a301ad3-b76e-4132-8bfd-e9e108695922,GOLD,198
0a344603-8de2-4fbf-a8e5-195dd528c0d8,IRON,60
0a36d519-51fd-49d0-ad58-b4e43ea2994a,BRONZE,60
0a3956dd-95af-473e-87ac-e6e0cd6acd84,GOLD,99
0a3998f7-f378-4e9e-9e24-de0e6fdbfdfc,GOLD,195
0a3f249e-97ea-44f5-a18e-798b2e6da83e,BRONZE,82
0a421408-2ee7-492a-9b9c-a65397e56c84,IRON,68
0a443f1d-1a28-4097-ad54-c1b13d71fc20,BRONZE,35
0a47533d-51cf-44e8-a7a5-f99898db6435,GOLD,197
0a4b7caf-9f8f-4666-930f-4a02fe1c47e6,PLATINUM,106
0a4bedcb-5907-48fc-b905-69b18ecbb781,IRON,6
0a541696-52bf-456a-a500-f63d88790afd,GOLD,193
0a565140-f3a9-43a3-ba9f-ee625166a073,SILVER,183
0a56d025-68aa-465b-bc97-5d45dbfeda43,IRON,20
0a59e099-55d5-4aa5-b092-9b67ca857664,SILVER,190
0a5ddc24-48bb-48a7-816e-df62dc0ec28e,BRONZE,64
0a5efb59-1227-4b5f-b407-f6111e400be7,SILVER,101
0a6708c2-27ed-4d90-8f1b-42acd45e521c,IRON,44
0a6d13eb-2ca6-491f-b2cc-30eba053d06d,GOLD,190
0a6f3659-6284-4a92-8c71-21b2650c7c36,BRONZE,69
0a709e5e-5a72-479b-8f08-e4907aafa521,IRON,25
0a744e37-573c-40f5-b0c1-84cb740fd6c9,IRON,46
0a7479f4-e7b4-4588-b915-ee9dcc8bb8c1,BRONZE,149
0a775513-d24e-445c-b5cd-fa10562fa099,SILVER,181
0a7a043f-8689-4f41-acbd-a952ebdf230c,SILVER,183
0a845e63-9028-47f1-87e8-d1cee5eed119,BRONZE,43
0a849370-cb18-45ac-b93a-938e6acfee2d,GOLD,193
0a84eee2-ba7a-40c7-905c-17b8f14ad914,GOLD,194
0a890f24-1be1-4fe1-9612-53ead3216078,SILVER,187
0a8ab2e4-1108-463e-9e46-b828de2aadbf,SILVER,151
0a8ad526-9830-44c9-a71c-7add6c594fb2,IRON,41
0a8b0624-a654-4587-a508-4973746fd83f,GOLD,199
0a92cb2e-4c2e-42cb-b3d9-135c5d789a5f,BRONZE,153
0a99a618-ad19-4c2c-9cfe-5be3eca3295e,GOLD,196
0a9d8122-d0c4-41f4-80a0-be7921c3e166,GOLD,194
0aa25ac3-b8af-4dd3-9c86-324a104f4635,SILVER,189
0aa7656c-169c-43bb-9a2c-74d770b3b646,SILVER,109
0ab2f907-b497-4d11-b464-7b6538720182,GOLD,198
0ab67e94-8991-40f0-9b68-3efa4869d5a3,SILVER,184
0abf9226-b227-4e07-a6cc-2d2fb4eaf963,GOLD,192
0ac31221-47ad-445c-a7e2-de6d422ebaf0,SILVER,98
0ace4ea5-7577-435c-affb-38be6478d8f0,BRONZE,151
0ad04be0-4242-4836-b3d1-239024130f03,IRON,24
0ad248e6-4592-48ca-b419-96258c821d10,SILVER,187
0adbecfb-5160-44f1-a1ae-eabb19562d0e,SILVER,192
0ae0f8c7-b43f-400c-913a-432ac49623aa,SILVER,91
0ae2cc99-31d4-4bdd-967a-33f235fe9935,DIAMOND,100
0aec27e3-6ba3-4d10-a5dc-a8cd8760fb7b,BRONZE,78
0af0801c-0dca-4585-bdea-dc49797cfb1b,SILVER,98
0af92aee-a9c1-426c-8be9-d12b599e88ad,IRON,78
0afa0cd2-4d3c-4e5a-b57d-e84070a4b961,SILVER,93
0afe7fc6-61c2-4e31-96ef-972708154506,BRONZE,42
0b02dddb-6ea2-46c3-9cc9-d816d4762ca6,IRON,19
0b04f3ee-f202-45e8-b8df-cbe4af1502e2,BRONZE,66
0b06c681-9583-4049-a98c-6b2265158ac7,SILVER,184
0b0ea9c2-24d3-43a4-980a-02f8a13eca58,PLATINUM,203
0b0ee44d-2c77-4957-86b1-89183060201b,BRONZE,122
0b1bc9fb-1ac7-42c8-ac2a-348e1e132fe8,BRONZE,79
0b1d0a2a-ab01-487a-a44f-741ffaf5b81c,SILVER,182
0b1fc8b3-27c5-4f74-a788-d8bb101c89d6,PLATINUM,102
0b20b311-08c5-4521-a773-c2c05158dfda,SILVER,183
0b2360f4-576c-493f-a6ea-7f794998b5bf,IRON,30
0b272382-123d-4dae-9f16-d30424cec826,BRONZE,150
0b288001-b909-4404-a067-2e2fa42678c6,GOLD,196
0b2b6d2f-c7f1-46d7-a5c3-fc241f1b6c3a,IRON,33
0b2bd370-c3c4-47c5-852c-d3c74e2236a2,SILVER,188
0b2fe345-cf4c-4330-82ca-ada5c43a7da5,BRONZE,58
0b39a178-d2ac-4d33-a213-ead775fc41e5,BRONZE,154
0b3a734b-64f8-4d00-aafc-e7e9d21f725d,SILVER,187
0b3aeb40-5a34-4e80-b69e-551016141a7e,SILVER,179
0b3c8364-b98b-4fe4-836b-89d8bfbd9dee,GOLD,107
0b4736bb-fc80-4f77-9878-d5047945f8f4,IRON,7
0b4be4cd-c22e-48c1-94b3-3935761e6cf4,SILVER,195
0b4f2a50-fa2d-4bcc-95e6-14c63194fd86,SILVER,192
0b550898-e837-4755-a0fc-838e08651f88,GOLD,197
0b57db18-7b3c-4031-b76e-31800def5a70,IRON,70
0b5a8929-1400-4510-b784-26caae335795,SILVER,186
0b5ef965-cfe0-4346-8a5e-95f6c4928d63,IRON,22
0b67f85f-b11c-413d-bfbc-d23fc2437301,GOLD,194
0b6e183e-b23c-417f-a346-661456d6fefa,BRONZE,65
0b6e9c78-c800-4e84-90ec-4b5b54bb0802,GOLD,197
0b7553b3-90ec-4d4f-9263-ebaff9a64cd4,IRON,59
0b77a637-1832-46f6-a401-a8a17541c116,GOLD,195
0b792edc-14c6-4220-837b-1501e1b6e8ed,GOLD,200
0b7e20c6-ca99-43ad-80f2-29370eedee66,SILVER,188
0b7f0add-068d-4127-8310-ed87cdd90ea4,SILVER,101
0b834459-8e5a-445b-899f-ebc270625e89,BRONZE,75
0b84fa56-522d-4410-9f89-f7f14c5a3b23,BRONZE,61
0b88c933-2c78-41f3-abd2-1bd17f9b0d5e,SILVER,189
0b8b060f-a7f9-4663-a2d2-dfb6908e7522,PLATINUM,198
0b8d6c77-04f7-4f09-872f-325d93e81d8f,SILVER,185
0b8db538-dc90-4004-9a09-5a500c9eb12a,PLATINUM,201
0b94074a-c2ee-4a1b-9e00-c62893840d05,GOLD,195
0b98d0dc-c4e0-48a6-8768-4d4e9a16e546,SILVER,166
0ba3c93a-9b8a-47af-b9ed-4b4734871d5d,BRONZE,149
0bb61afe-ee83-4511-b3db-5c0004c12f2f,GOLD,100
0bc468c3-626e-4040-a72e-979d70ebf7e0,BRONZE,127
0bc7973b-5686-484a-893e-47168e23027c,BRONZE,52
0bcfe4c6-9b6a-4a36-899f-858d4ddca842,IRON,73
0bd24964-1fcc-40c4-83b4-18953e65f4e6,SILVER,184
0bd374b9-dffc-400a-bfca-6b8d52b11af8,IRON,16
0be1897f-a74a-48f1-bc34-2ebe82aa4a91,SILVER,185
0be3b328-3739-4aa9-b217-79ddd82c95ab,IRON,37
0be7cccd-2408-4d28-8ed5-963512ab36cc,BRONZE,65
0be90f03-66e0-4583-aa6e-6ffe93cc7c74,BRONZE,130
0beaea22-ae4f-47e5-ab01-ce21ff1ca9be,PLATINUM,145
0bec5298-b6c3-4f97-8fc0-bfde6bccd082,SILVER,196
0bf23849-9b4e-4bdd-8740-ed54d24ba847,PLATINUM,196
0bf6aa80-9f89-4f69-ba0a-4a13fcfcd562,BRONZE,73
0bfa8344-ea47-4cc4-86f2-ae17427f2f18,PLATINUM,200
0bff142b-fa33-41e6-9263-a5f641e8bf10,BRONZE,73
0c01b7ad-e659-47a2-993a-462b049ec51c,SILVER,180
0c0b56c1-8b3d-40a7-981a-2fee9a6a82f2,IRON,63
0c0ea89f-8a83-4147-a89e-5b20852b45f0,GOLD,99
0c1074ed-f17a-4ebd-a057-06a7f0efd57a,GOLD,170
0c175fb4-a5e4-4ed3-a8fd-fe41f6e0186b,IRON,92
0c192e67-7c2e-4ac4-8504-097b1077490e,IRON,13
0c1b7b27-b603-4d21-8b0c-4c2d72115c76,GOLD,191
0c1bad50-0de1-4793-af19-9103d476f2dd,IRON,73
0c1d43a6-4acb-4e39-91f4-d3cba2e47744,PLATINUM,198
0c1dafa8-8b6c-4b12-8982-7fb98b9ec68a,BRONZE,41
0c21690d-5878-4917-b2ba-9677f9bef4e8,BRONZE,26
0c24f93e-32f9-4fcb-a1fb-55d32c345719,SILVER,189
0c2a9909-5480-4ba6-8a48-6569f69d869f,BRONZE,161
0c2fbd59-4f5f-4a61-80d7-b6d09aba639b,SILVER,185
0c30504c-160d-4f54-8196-f2d9ea961ca7,IRON,12
0c332672-e4f9-4631-b36d-97cb419e0e0b,BRONZE,70
0c34b559-bd5e-4f45-a4b9-06593c2a4ed7,GOLD,197
0c364117-4d1f-4ae5-a672-2a9e0d7376ec,BRONZE,42
0c3757db-1bf2-48a1-affa-97ec591e095f,SILVER,184
0c38f56e-cfdc-4a70-9161-57e2a4de3fe5,BRONZE,35
0c39ec03-020a-4769-848c-239be4a6b2df,IRON,19
0c3bbf9f-19dc-4d3f-96be-90b5c7b48733,BRONZE,155
0c3e07da-f42b-4604-82c1-e365c85de3c1,BRONZE,135
0c4055ec-24da-42be-bebb-75c08a4582c7,BRONZE,139
0c4b3887-5348-48e4-9aac-36e044c31080,BRONZE,49
0c4b8809-7949-4783-91cd-6d637ec20413,GOLD,196
0c5f790c-f859-4675-ada0-04ca3fde1e24,IRON,31
0c60a3f2-e9fb-4ec7-be40-9f1e5a451a88,SILVER,192
0c64a517-a7eb-41f7-8029-ed26a54b1863,IRON,27
0c676a82-b8c0-43f5-b8db-7dfc3ed1ca94,SILVER,97
0c686e41-be98-4315-bca5-e4b4f03c73a9,IRON,82
0c68890b-6e0f-4d96-9320-bfcc8851e779,SILVER,187
0c69a6bc-4fa1-49cc-bb69-9f4286aa8f11,BRONZE,68
0c69e8a5-6305-4163-921b-bb7ea54f4d27,BRONZE,135
0c6f87f6-01ec-4706-b9dc-95919828e365,BRONZE,76
0c7d1e61-2689-4780-8253-f3df714f43cc,SILVER,185
0c7e51ce-3cc6-4f0b-b44d-6be9780840c2,BRONZE,62
0c8a8918-4e24-4933-84fd-642ecddf0dbb,GOLD,195
0c8adc1e-36d4-4ce7-a107-2188e86dd6e7,SILVER,176
0c94664f-1f96-4fa0-b4cf-a3a35f37c906,IRON,18
0c9933fb-4e41-4c84-b002-153c0c0ed899,SILVER,194
0c9d2da7-9547-4472-aaa6-d0ae130c0b75,SILVER,184
0cabf76d-6d71-4a55-b512-bdf295b17fa4,BRONZE,126
0cafffc8-0d22-4e09-92da-00ea143d6928,BRONZE,71
0cb0fb7c-bdfd-4b80-8308-466e6a4b227d,BRONZE,105
0cbc2574-6b63-4242-82fa-e12425c19ef5,GOLD,194
0cbd2717-4028-41bf-8847-1f20c0357314,GOLD,112
0cc6fd69-3e78-46c1-a566-7ec44f1b6299,IRON,23
0cd0cce7-6289-44af-960a-6366fb38b246,BRONZE,104
0cd330e0-c60f-4e1c-832f-4be2b23ad575,BRONZE,50
0cdf24e6-8781-4d76-9e2d-c19bfcdac6af,SILVER,149
0ce058f5-1105-4706-90be-4cb6818087a5,GOLD,194
0ce0d400-244e-4ab5-9e2a-27158dbb14ac,GOLD,197
0cea438a-0642-4e4b-93dc-6dd3ef7a8f7f,IRON,65
0cf41ba5-a92c-4574-9927-7a29205886a9,GOLD,194
0cf66c8c-36f9-4180-8056-ec8fd6f900ef,IRON,63
0cf68123-3712-4c83-ad73-88e7caf29f15,SILVER,185
0d006310-35f5-4bda-8dae-81361bc6c648,IRON,29
0d042127-65ef-4cfe-8d14-4b40570bc632,SILVER,96
0d052e36-72d5-477b-9533-d8295cd2f96c,SILVER,188
0d086d34-398f-49de-81ae-3d02ed33bfde,IRON,74
0d13c420-2c9e-446d-b3ba-753b0c86c753,BRONZE,38
0d198732-692a-40a5-b179-1e425b6e13d5,BRONZE,63
0d1b1621-53d6-4409-8529-36117406b3b5,BRONZE,84
0d1b9edf-0850-4e47-8df4-67c797000a5b,BRONZE,119
